ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YDR404C	0.1079	3614	20014553157	717.621	716.867	0.754	0.01419	0.08719	
YDR405W	0.01695	5300	20000825389	1124.320	1120.562	3.757	-0.02441	0.229	
YDR406W	0.004978	32423	20000376083	8814.198	8683.153	131.045	-0.06832	15.83	
YDR407C	0.008042	26377	20000580186	7035.817	6966.250	69.567	-0.1196	11.52	
YDR408C	0.1168	4525	20007020887	910.838	903.464	7.374	-0.002419	0.1484	
YDR409W	0.005234	19074	20000629017	4518.785	4432.704	86.081	-0.1346	4.426	
YDR410C	0.06921	4923	20004182403	1011.660	1008.661	3.000	-0.04363	0.2167	
YDR411C	0.08467	7555	20000604741	1484.631	1490.023	-5.391	0.0203	0.521	
YDR412W	0.06249	4441	20008266426	1001.199	996.128	5.072	0.002747	0.2051	
YDR414C	0.008733	7718	20000254065	1588.966	1579.321	9.644	0.01187	0.5577	
YDR415C	0.04007	7773	20001839737	1623.634	1638.863	-15.228	0.05829	0.5791	
YDR416W	0.01132	17135	20001941647	4305.162	4232.923	72.239	0.007824	4.338	
YDR418W	1.213	3746	20009479527	691.170	689.264	1.906	0.003476	0.07137	
YDR419W	0.006078	12911	20002613015	2918.720	2896.397	22.323	-0.1266	1.981	
YDR420W	0.007813	42803	20000563901	11157.070	11550.608	-393.538	0.1658	36.51	
YDR421W	0.002736	19388	20000605105	4771.540	4799.364	-27.824	-0.000746	5.617	
YDR422C	0.007028	17184	20002857783	3985.755	3994.518	-8.763	0.06258	3.866	
YDR423C	0.02989	8396	20000784271	1803.527	1821.951	-18.424	0.06031	0.8093	
YDR424C	0.2703	1829	20013720398	377.809	378.432	-0.624	-0.001465	0.01873	
YDR425W	0.004789	12678	20000611615	2924.659	2850.136	74.523	-0.1049	1.789	
YDR427W	0.1872	7722	20006804613	1710.427	1728.984	-18.558	0.005557	0.8115	
YDR428C	0.03172	5396	20000799728	1112.524	1101.018	11.506	-0.05699	0.2358	
YDR429C	0.6598	5816	20000846774	1180.122	1171.135	8.987	-0.04771	0.2964	
YDR430C	0.01147	20712	20000087000	5030.683	5038.323	-7.640	0.05308	6.645	
YDR432W	0.2192	9332	20000550326	1847.141	1829.749	17.391	-0.01646	0.5237	
YDR434W	0.07994	10876	20004539024	2412.076	2434.424	-22.348	0.009354	1.394	
YDR435C	0.01701	6808	20002204760	1422.839	1427.915	-5.076	0.003581	0.4505	
YDR436W	0.002696	15553	20000883531	3360.669	3331.740	28.929	-0.1115	2.261	
YDR437W	0.01076	2915	20030279548	582.774	585.927	-3.152	0.03983	0.1033	
YDR438W	0.0007461	8569	20000115077	1608.808	1609.955	-1.147	-0.01968	0.4834	
YDR439W	0.003675	7216	20001510778	1523.763	1519.539	4.224	0.05105	0.6177	
YDR440W	0.004163	11759	20000066282	2683.536	2672.341	11.195	0.01007	1.521	
YDR441C	0.03962	3994	20001554287	758.195	759.357	-1.163	0.0009213	0.1333	
YDR443C	0.002334	28604	20000191090	7919.640	7789.008	130.632	-0.1877	15.02	
YDR444W	0.00683	14017	20001057682	3232.426	3213.440	18.985	-0.01401	1.927	
YDR446W	0.00558	5944	20000221909	1300.676	1303.402	-2.726	0.04711	0.3377	
YDR447C	2.303	3118	20004740543	564.431	565.935	-1.503	-0.01702	0.0739	
YDR448W	0.02944	8507	20008178215	1939.261	1937.071	2.191	0.02571	0.8121	
YDR449C	0.04532	8190	20000989253	1960.404	1966.390	-5.986	0.05444	1.074	
YDR450W	2.541	3156	20004372583	608.000	609.720	-1.720	0.006187	0.06521	
YDR451C	0.01197	7623	20001274385	1542.729	1539.052	3.677	-0.01174	0.4983	
YDR452W	0.1099	12862	20001743297	3104.921	3126.978	-22.057	0.004042	1.967	
YDR453C	0.01796	4259	20003026486	824.157	820.564	3.593	-0.01198	0.1267	
YDR454C	0.7412	3834	20000114801	784.349	784.827	-0.478	0.04838	0.08375	
YDR456W	0.0293	14063	20000525433	2945.883	2935.187	10.695	0.02365	2.056	
YDR457W	0.01897	67231	20000314276	31041.233	30349.490	691.744	0.09803	277.7	
YDR458C	0.01347	13064	20001483558	3137.797	3105.328	32.469	-0.01761	2.361	
YDR459C	0.005466	7674	20003951708	1631.996	1636.279	-4.283	-0.003008	0.6188	
YDR460W	0.02559	6058	20014589445	1390.188	1391.306	-1.118	0.0405	0.3814	
YDR461W	0.2031	759	20001857453	148.958	148.843	0.115	-0.003784	0.001465	
YDR462W	0.07052	3088	20006479122	616.298	615.906	0.392	0.0153	0.0795	
YDR463W	0.07522	10582	20004433168	2348.695	2344.734	3.961	0.01323	1.23	
YDR464W	0.04402	29418	20000751728	8203.321	8150.354	52.967	-0.04024	15.95	
YDR465C	0.2024	8116	20000452448	1796.794	1800.009	-3.215	-0.01456	0.6306	
YDR466W	0.01423	18723	20002015317	4471.912	4500.634	-28.722	0.04551	4.708	
YDR468C	0.05445	4196	20006593108	949.088	953.416	-4.329	0.00659	0.2627	
YDR469W	0.02602	3196	20004539383	731.387	732.001	-0.614	-0.001686	0.1147	
YDR470C	0.008934	10089	20001439604	2261.997	2275.399	-13.402	0.07496	1.2	
YDR471W	1.152	2942	20001309809	565.019	562.914	2.106	-0.01284	0.04116	
YDR472W	0.05491	6177	20002125697	1221.711	1219.603	2.109	0.03157	0.3109	
YDR473C	0.02071	8875	20001129214	2094.187	2086.304	7.883	-0.01343	0.818	
YDR475C	0.001981	18261	20000352816	4314.649	4344.903	-30.254	0.02952	4.46	
YDR476C	0.07712	5210	20001824363	951.120	952.722	-1.602	0.01838	0.2105	
YDR477W	0.05848	12455	20000412266	2971.176	2927.073	44.103	-0.04958	2.021	
YDR478W	0.03295	3731	20000101458	835.242	833.949	1.293	-0.02007	0.1586	
YDR479C	0.01965	11468	20000937266	2525.306	2546.714	-21.408	0.06704	1.426	
YDR480W	0.007138	6735	20000266213	1374.933	1392.283	-17.350	0.02789	0.3556	
YDR481C	0.1505	12183	20000098908	2595.174	2566.628	28.546	-0.01555	1.252	
YDR482C	0.03492	2892	20002198966	565.050	562.264	2.786	-0.03478	0.06167	
YDR483W	0.4775	8529	20000965940	1935.324	1942.578	-7.254	0.02074	0.6295	
YDR484W	0.00234	12656	20001544135	3002.147	2984.961	17.186	0.0283	2.051	
YDR485C	0.01382	15761	20000437398	3795.647	3846.234	-50.586	0.01513	3.495	
YDR486C	0.0566	4271	20008335782	972.762	975.634	-2.872	0.02693	0.2694	
YDR487C	0.154	4601	20002869730	873.951	872.978	0.973	-0.03689	0.1604	
YDR488C	0.00138	11468	20000039635	2474.566	2424.213	50.353	-0.02191	1.367	
YDR489W	0.01255	5760	20001051163	1265.801	1264.222	1.579	0.018	0.3525	
YDR490C	0.02627	16091	20000887201	3694.556	3745.245	-50.690	0.09861	3.558	
YDR492W	0.1644	6376	20001287928	1357.585	1360.288	-2.703	0.01508	0.3787	
YDR493W	0.05519	2797	20002673063	511.064	509.593	1.471	0.004398	0.04921	
YDR494W	0.04872	7381	20004185957	1579.305	1581.094	-1.789	-0.01452	0.624	
YDR495C	0.003062	19277	20002974726	5153.366	5154.328	-0.962	0.03414	7.2	
YDR496C	0.1275	13438	20001717758	3100.793	3058.774	42.019	-0.03248	2.432	
YDR497C	0.209	12894	20000186423	2674.584	2693.879	-19.295	-0.01335	1.651	
YDR498C	0.02961	7827	20000794358	1703.976	1677.988	25.987	-0.0354	0.7127	
YDR499W	0.002098	14908	20001178325	3615.011	3565.619	49.392	-0.03372	3.048	
YDR500C	4.652	1993	20000983154	362.575	362.425	0.150	-0.01907	0.02197	
YDR501W	0.003329	11411	20001436706	2383.635	2366.499	17.136	-0.01321	1.276	
YDR502C	0.217	8236	20000043537	1666.607	1662.193	4.414	-0.05104	0.5013	
YDR503C	0.02152	5456	20000368452	1177.659	1175.802	1.857	0.02499	0.3063	
YDR504C	0.1854	2476	20002500107	525.025	528.507	-3.482	0.0329	0.05804	
YDR505C	0.01237	16545	20002704861	4046.507	4102.001	-55.493	0.04999	4.177	
YDR506C	0.02127	12082	20002784673	2783.467	2797.099	-13.632	0.08411	1.362	
YDR507C	0.07609	23862	20000917036	6060.786	5957.497	103.289	-0.1794	8.162	
YDR508C	0.2728	14151	20001385209	3114.769	3070.411	44.358	-0.0364	1.814	
YDR510W	0.3209	1970	20013922046	417.611	418.241	-0.630	0.007064	0.03161	
YDR511W	0.05378	2609	20011502372	554.538	553.290	1.249	-0.004519	0.07554	
YDR512C	0.0351	3521	20006502897	779.134	783.333	-4.198	0.006035	0.09078	
YDR513W	0.228	3095	20004682354	596.345	594.012	2.332	-0.01511	0.06953	
YDR514C	0.03191	9399	20001787782	2190.605	2135.569	55.036	-0.06055	0.8591	
YDR515W	0.004558	8298	20000701876	1981.831	1983.260	-1.429	0.03132	0.7553	
YDR516C	0.09093	10848	20006495062	2265.676	2256.082	9.594	-0.0516	1.152	
YDR517W	0.1159	8077	20002086664	1634.100	1624.934	9.166	0.01498	0.5447	
YDR518W	0.05862	10677	20000190427	2357.375	2322.413	34.962	-0.008125	1.065	
YDR519W	0.1893	2988	20010600785	559.568	559.883	-0.315	-0.01482	0.04196	
YDR520C	0.006943	15175	20001051098	3666.127	3685.193	-19.066	-0.01254	3.128	
YDR522C	0.007365	9935	20000133180	2246.261	2253.852	-7.591	0.002225	1.06	
YDR523C	0.002809	10087	20004488312	2198.905	2186.276	12.630	-0.06593	0.9755	
YDR524C	0.006839	9795	20000598696	2150.488	2158.579	-8.091	-0.01349	1.097	
YDR527W	0.02328	8442	20000192550	1935.739	1929.761	5.977	-0.02755	0.7721	
YDR528W	0.0035	8647	20003751070	1879.431	1870.314	9.117	-0.01916	0.7672	
YDR529C	0.2725	2692	20009803422	524.297	528.847	-4.549	0.02692	0.05393	
YDR530C	0.01203	6531	20006273601	1413.614	1412.301	1.314	0.042	0.4944	
YDR531W	0.07097	7218	20003146180	1598.301	1591.538	6.764	-0.02124	0.5617	
YDR532C	0.006766	6986	20003253705	1679.328	1690.065	-10.737	-0.0007312	0.6565	
YDR533C	0.2609	5071	20005167738	998.406	995.374	3.032	-0.01723	0.161	
YDR534C	0.01477	13454	20000034695	2383.539	2407.388	-23.849	0.03404	1.316	
YDR536W	0.003412	12306	20000541185	2581.173	2605.153	-23.981	0.01433	1.412	
YDR538W	0.05276	5789	20001956503	1030.728	1031.458	-0.730	0.002181	0.217	
YDR539W	0.04599	10616	20000492377	2242.185	2259.572	-17.387	0.02641	0.9745	
YDR540C	0.002486	3412	20008469893	749.076	749.765	-0.689	0.01271	0.1014	
YDR541C	0.003602	7254	20003015137	1492.078	1489.724	2.354	-0.0004816	0.4335	
YDR542W	0.1242	2784	20004967231	497.998	495.692	2.307	-0.01696	0.03959	
YDR545W	0.0632	37872	20000323087	11153.143	11059.143	94.000	-0.1905	28.04	
YEL001C	0.2755	4735	20000794625	951.537	948.879	2.658	-0.005781	0.1826	
YEL002C	0.2796	8561	20004002477	1893.117	1888.698	4.419	-0.01665	0.6932	
YEL003W	0.2323	1994	20010161884	459.417	458.745	0.672	0.0008835	0.03763	
YEL004W	0.01383	7193	20003307066	1484.336	1489.660	-5.324	0.0102	0.4912	
YEL005C	0.00588	5812	20003930164	1204.464	1207.755	-3.291	0.02395	0.3234	
YEL006W	0.006662	7514	20004745981	1457.729	1459.160	-1.431	0.02253	0.5009	
YEL007W	0.03778	13723	20001726840	3113.161	3086.141	27.019	0.01067	1.961	
YEL009C	0.1385	6335	20001167140	1210.314	1209.935	0.379	-0.02547	0.3507	
YEL011W	0.009673	14103	20000022359	3298.186	3290.877	7.309	-0.01859	2.272	
YEL012W	0.03703	3859	20006168688	918.139	914.462	3.677	-0.01656	0.1371	
YEL013W	0.07767	12692	20000273097	2661.318	2672.996	-11.678	0.08948	1.549	
YEL015W	0.04285	11192	20002146775	2488.623	2522.098	-33.474	0.02358	1.754	
YEL016C	0.008862	9279	20000140080	2208.085	2195.577	12.508	-0.0004578	0.8361	
YEL017CA	4.508	1033	20027297715	178.439	177.696	0.743	-0.01368	0.006571	
YEL017W	0.03306	6947	20000859723	1461.548	1470.201	-8.653	0.03265	0.6442	
YEL018W	0.04994	5599	20001157098	1193.010	1197.852	-4.842	-0.01085	0.2878	
YEL019C	0.006105	5403	20003505067	1142.674	1138.111	4.563	-0.01372	0.2353	
YEL020C	0.01528	12462	20000296661	2573.193	2568.507	4.686	-0.02325	1.426	
YEL021W	0.02977	5842	20000493356	1131.514	1137.151	-5.637	-0.01602	0.2099	
YEL022W	0.01677	29561	20000024465	8445.954	8334.001	111.953	0.1289	18.04	
YEL023C	0.002308	13459	20000302762	3157.523	3189.025	-31.501	-0.06025	2.33	
YEL024W	0.0865	4767	20005489149	907.077	906.384	0.693	0.006826	0.1439	
YEL025C	0.001847	24022	20001525826	6218.126	6308.833	-90.707	-0.05081	10.01	
YEL026W	1.203	2951	20013652611	522.516	522.743	-0.227	-0.003331	0.05052	
YEL027W	2.816	4102	20002523055	670.881	668.622	2.259	-0.0168	0.1027	
YEL029C	0.008171	6354	20005125953	1340.787	1345.136	-4.349	0.02879	0.3799	
YEL030W	0.003682	14301	20000766828	2988.362	2990.607	-2.245	-0.001741	1.689	
YEL031W	0.1638	26442	20001530638	6480.520	6368.991	111.529	-0.1771	9.423	
YEL032W	0.06265	21938	20000890716	4888.587	4949.173	-60.586	0.04056	5.596	
YEL034W	3.209	3238	20000326598	653.914	651.936	1.978	-0.03061	0.08463	
YEL035C	0.003247	3643	20003359307	696.498	702.708	-6.210	0.04327	0.1595	
YEL036C	0.3197	9760	20007660422	2264.289	2248.079	16.210	-0.04144	0.9914	
YEL037C	0.1881	9093	20001021733	1765.615	1754.960	10.655	0.01514	0.617	
YEL038W	0.1236	4867	20001071114	961.495	958.642	2.852	0.002672	0.1502	
YEL039C	0.03221	2198	20007050412	467.503	466.312	1.191	0.005088	0.0334	
YEL040W	1.115	10039	20001144025	2073.539	2067.951	5.588	-0.03215	0.9132	
YEL041W	0.004267	10303	20005090899	2235.770	2249.046	-13.277	0.09495	1.182	
YEL042W	0.1665	11312	20000141882	2353.108	2346.124	6.984	0.02396	1.173	
YEL043W	0.01913	20357	20001169855	4827.249	4835.677	-8.428	0.06671	6.047	
YEL044W	0.1588	3405	20010026826	696.592	690.467	6.124	-0.02489	0.07396	
YEL046C	0.4657	8411	20004606628	1695.534	1671.330	24.203	-0.07947	0.4723	
YEL047C	0.1462	10538	20002833010	2111.941	2086.180	25.761	-0.07046	0.8335	
YEL048C	0.003174	2952	20001484667	633.807	635.674	-1.867	0.0104	0.102	
YEL049W	0.03156	2815	20018850842	496.370	494.846	1.523	-0.02969	0.04285	
YEL050C	0.06665	9136	20005962692	1725.895	1734.688	-8.793	-0.01338	0.566	
YEL051W	0.1973	5491	20001255176	1093.653	1091.166	2.486	0.004404	0.2035	
YEL052W	0.03297	10885	20000094037	2272.672	2289.226	-16.554	0.01356	1.02	
YEL053C	0.006024	14700	20000987977	3481.011	3518.009	-36.999	0.02611	3.068	
YEL054C	0.7831	3689	20001960489	691.353	691.273	0.080	0.02866	0.06627	
YEL055C	0.05341	20443	20001829366	5201.781	5154.443	47.338	-0.05966	6.208	
YEL056W	0.127	8325	20003154266	1750.350	1769.792	-19.442	0.05554	0.6997	
YEL057C	0.02521	4762	20006216831	984.974	985.576	-0.603	-0.004423	0.1829	
YEL058W	0.3871	11986	20003738732	2541.189	2530.136	11.053	-0.01155	1.366	
YEL059CA	0.0999	1646	20010447024	304.680	304.904	-0.224	-0.001982	0.01811	
YEL060C	0.1061	13319	20000035561	2896.484	2910.624	-14.140	-0.0298	1.768	
YEL061C	0.001117	19144	20000246156	5038.061	5049.058	-10.997	0.05005	5.64	
YEL062W	0.003633	12615	20000971505	2874.412	2882.419	-8.007	0.06526	2.053	
YEL063C	0.01593	13037	20001871823	2726.582	2694.302	32.280	0.004573	1.288	
YEL064C	0.007633	10121	20001337395	2161.271	2130.770	30.501	-0.07134	0.8709	
YEL065W	0.1594	13511	20002138787	2918.576	2928.330	-9.753	0.04835	1.97	
YEL066W	0.09683	3766	20000784130	747.996	746.221	1.774	-0.03187	0.1099	
YEL069C	0.001575	12082	20000706349	2549.742	2551.029	-1.287	-0.04702	1.32	
YEL070W	0.005655	10761	20000156654	2264.475	2250.639	13.837	-0.05937	1.108	
YEL071W	0.2189	10357	20000090037	2208.831	2187.496	21.335	-0.08707	0.8506	
YEL072W	0.001505	4483	20005116955	976.345	979.460	-3.115	0.03335	0.1708	
YEL073C	0.002244	2366	20008445427	442.896	442.158	0.738	0.0033	0.0329	
YEL075C	0.009159	2406	20003055010	506.672	506.612	0.059	0.02059	0.05304	
YEL076C	0.005503	4428	20009388819	908.885	908.160	0.725	-0.01477	0.1538	
YEL076CA	0.002037	4703	20000527132	912.297	912.145	0.152	-0.008136	0.1949	
YEL077C	0.01678	26894	20000678792	7128.788	7003.134	125.655	0.02279	11.18	
YER001W	0.1262	14984	20003823761	3641.092	3596.465	44.627	-0.07039	2.514	
YER002W	0.2033	4707	20002381229	981.338	976.578	4.759	-0.02244	0.1678	
YER003C	0.2356	8712	20004206853	1895.836	1891.352	4.485	0.007072	0.7013	
YER004W	0.1905	5419	20008103941	974.857	970.211	4.646	-0.06611	0.1628	
YER005W	0.03002	12717	20001807659	2929.136	2918.041	11.095	0.01153	1.859	
YER006W	0.2352	11085	20000873121	2362.004	2337.737	24.267	-0.03556	1.13	
YER007CA	0.2938	3688	20002354158	758.200	753.150	5.050	-0.02518	0.06972	
YER007W	0.007698	10088	20001414623	2355.953	2344.894	11.058	0.01161	1.243	
YER008C	0.02883	26543	20000080488	7315.418	7341.432	-26.014	-0.1146	13.26	
YER009W	0.4998	2510	20004988731	521.224	517.353	3.871	-0.02701	0.05418	
YER010C	0.03164	5265	20002317165	992.388	997.624	-5.236	0.04136	0.1763	
YER011W	1.171	6423	20001221653	1078.047	1068.998	9.049	-0.05842	0.1817	
YER012W	0.3635	4162	20011512853	835.031	829.592	5.439	-0.02943	0.133	
YER013W	0.004007	23429	20000567088	6143.200	6078.517	64.683	0.08136	8.976	
YER014W	0.02862	11490	20000486959	2433.043	2459.801	-26.757	0.04673	1.308	
YER015W	0.005252	15997	20001294449	3565.883	3520.520	45.363	-0.02581	2.573	
YER016W	0.06174	6839	20002150110	1484.638	1492.251	-7.613	0.005252	0.4089	
YER017C	0.05471	16491	20000756421	3684.348	3638.860	45.488	0.02196	2.646	
YER018C	0.008176	4818	20001315936	938.193	936.448	1.745	-0.02717	0.2165	
YER019CA	0.4284	2022	20000311264	363.140	362.281	0.859	-0.02708	0.02648	
YER019W	0.09797	10586	20004269913	2139.341	2131.496	7.845	-0.08761	1.035	
YER020W	0.05806	9351	20010543211	2004.959	2010.398	-5.439	0.005477	0.9731	
YER021W	0.18	10309	20001077442	2380.676	2355.338	25.338	-0.01884	1.299	
YER022W	0.04583	13449	20000046647	3246.341	3183.695	62.646	-0.09133	2.294	
YER023W	0.4576	6256	20001305665	1225.022	1234.320	-9.298	0.01851	0.3163	
YER024W	0.01061	19575	20000002240	4585.266	4544.330	40.935	-0.08636	4.5	
YER025W	0.4839	11551	20000272180	2413.589	2358.020	55.570	-0.08069	1.093	
YER026C	0.1608	5860	20002698043	1176.415	1174.667	1.748	-0.04763	0.2833	
YER027C	0.06121	8226	20005464335	1847.378	1845.502	1.875	-0.007768	0.8504	
YER028C	0.01568	8856	20002028017	1751.950	1725.199	26.752	-0.06239	0.5224	
YER029C	0.07069	4145	20003413140	830.083	828.813	1.269	0.02777	0.118	
YER030W	0.2435	2781	20010367042	634.045	635.483	-1.438	0.0042	0.05792	
YER031C	0.1406	4630	20006873468	937.636	940.008	-2.372	-0.004149	0.1606	
YER032W	0.009419	18047	20000317162	4315.754	4388.132	-72.379	0.1432	4.749	
YER033C	0.002986	21287	20001663913	5524.249	5556.415	-32.166	0.0889	7.212	
YER034W	0.02892	3675	20009764628	780.330	770.247	10.083	-0.06008	0.1264	
YER035W	0.2513	3210	20000735228	601.431	602.417	-0.987	0.00634	0.05501	
YER036C	0.4255	13128	20002266607	2837.957	2829.908	8.049	-0.02667	1.981	
YER037W	0.03234	6040	20003799642	1379.538	1383.876	-4.338	0.03605	0.3736	
YER038C	0.00256	8702	20000558519	2075.701	2066.486	9.215	0.03554	0.9879	
YER039C	0.003189	5517	20003371766	1059.508	1048.977	10.531	-0.05143	0.2112	
YER040W	0.006145	15309	20001146485	3508.872	3470.778	38.094	0.01692	2.754	
YER041W	0.004639	14996	20003520571	3640.573	3668.577	-28.004	-0.005668	3.439	
YER042W	0.2389	3667	20001346811	768.123	768.354	-0.232	-0.02345	0.1003	
YER043C	1.087	9734	20001140313	1994.433	1980.195	14.238	-0.03924	0.736	
YER044C	0.1846	3220	20001052928	621.045	615.573	5.472	-0.005662	0.08231	
YER044CA	0.00454	7871	20003208096	1816.795	1826.443	-9.648	0.09484	0.9302	
YER045C	0.01211	9710	20004878533	2193.206	2196.002	-2.796	-0.01271	1.091	
YER046W	0.03835	2826	20004863862	596.489	595.192	1.297	-0.007902	0.05945	
YER047C	0.005117	19049	20000205586	4457.382	4429.524	27.859	-0.06731	4.707	
YER048C	0.1499	7563	20007199686	1699.190	1716.641	-17.451	0.02399	0.6241	
YER049W	0.2124	12880	20000357567	2992.733	2971.654	21.079	-0.03664	1.915	
YER050C	0.09813	2872	20004200414	576.067	575.436	0.631	-0.01206	0.08715	
YER051W	0.006005	9403	20002002057	2187.607	2176.966	10.641	-0.05461	0.9964	
YER052C	0.1875	11463	20000082793	2384.295	2408.285	-23.990	0.05253	1.309	
YER053C	0.03341	6166	20005785247	1285.932	1289.153	-3.220	0.02738	0.3447	
YER054C	0.002676	10637	20001130797	2472.965	2459.091	13.874	-0.01699	0.9114	
YER055C	0.633	6557	20000705312	1282.045	1278.361	3.683	0.01387	0.2991	
YER056C	0.4019	11509	20000131996	2400.499	2364.541	35.959	-0.0742	0.8763	
YER056CA	1.276	2770	20019981654	505.028	502.377	2.651	0.005605	0.04074	
YER057C	0.4131	2938	20000344147	532.021	534.761	-2.740	0.00726	0.04132	
YER058W	0.1027	2195	20000978622	443.875	444.104	-0.230	0.01995	0.03347	
YER059W	0.02189	8639	20001199941	1863.043	1860.981	2.061	-0.009395	0.868	
YER060W	0.01393	11738	20001332859	2392.445	2367.725	24.720	0.003412	0.9105	
YER060WA	0.009143	11941	20005251833	2375.443	2398.535	-23.091	0.08198	1.083	
YER061C	0.02116	9905	20000102088	1957.639	1972.970	-15.331	0.05493	0.8046	
YER062C	0.2263	5171	20000578721	1061.516	1053.221	8.296	0.0001406	0.1503	
YER063W	0.07389	4483	20002805338	926.454	925.652	0.802	0.02631	0.1505	
YER064C	0.08995	10655	20001637051	2296.489	2302.462	-5.973	0.01489	1.39	
YER065C	0.0006457	11742	20000820257	2514.026	2508.589	5.437	-0.08217	1.122	
YER066W	0.02962	3869	20004139503	776.464	782.552	-6.088	0.05695	0.1561	
YER067W	0.01768	2864	20003671507	669.710	670.036	-0.327	-0.01085	0.0677	
YER068W	0.01007	12255	20001101168	2702.548	2696.712	5.836	0.00236	1.699	
YER069W	0.03649	18982	20000146834	4239.273	4161.079	78.194	-0.1172	3.485	
YER070W	0.08079	18830	20001136518	4409.856	4323.715	86.141	-0.05217	3.683	
YER071C	0.0409	2446	20013104166	522.258	520.003	2.256	-0.02626	0.04581	
YER072W	0.6484	3112	20003266208	536.472	536.796	-0.325	0.00874	0.06647	
YER073W	0.1222	11576	20000122909	2324.268	2328.568	-4.301	0.009041	0.8813	
YER074W	1.083	2969	20000883128	558.902	560.195	-1.294	-0.005455	0.04237	
YER075C	0.004902	18494	20000377660	4571.616	4650.492	-78.876	0.06897	5.356	
YER076C	0.015	6161	20005310856	1294.129	1294.446	-0.317	0.0108	0.2674	
YER077C	0.01539	13824	20001675325	3231.989	3225.801	6.188	-0.03834	2.297	
YER078C	0.01513	10440	20002138582	2317.166	2295.903	21.263	0.01583	1.044	
YER079W	0.03058	4184	20002600196	880.208	882.698	-2.490	0.018	0.1783	
YER080W	0.07307	12355	20000586827	2887.562	2904.901	-17.339	-0.007904	2.06	
YER081W	0.03703	10241	20001909749	2091.573	2063.188	28.385	-0.06045	0.74	
YER082C	0.06281	11786	20002234859	2505.697	2500.700	4.996	-0.05934	1.251	
YER083C	0.1878	6524	20005837854	1227.405	1226.314	1.091	-0.01611	0.4437	
YER085C	0.005642	3658	20002454453	723.898	728.248	-4.350	0.02102	0.0733	
YER086W	0.1454	12865	20000832645	2652.841	2632.585	20.257	-0.02456	1.327	
YER087W	0.02942	11153	20001211888	2647.358	2619.734	27.623	0.0001921	1.294	
YER088C	0.08433	14761	20000933994	3204.375	3147.662	56.713	-0.01686	2.424	
YER089C	0.1105	9885	20001932791	2054.805	2072.421	-17.616	0.01633	0.8023	
YER090W	0.1309	10878	20000781441	2285.238	2282.938	2.301	0.016	0.8632	
YER091C	0.3008	16667	20000236152	3628.988	3660.675	-31.687	0.03063	2.587	
YER092W	0.04091	2613	20000662256	520.656	520.771	-0.115	0.01162	0.08308	
YER093C	0.00685	28756	20000122951	7978.392	8030.228	-51.836	-0.01217	15.81	
YER093CA	0.09237	2807	20000192614	570.141	570.575	-0.435	0.008406	0.08477	
YER094C	0.5767	4354	20002531962	866.401	862.129	4.272	0.001666	0.1183	
YER095W	0.1299	8935	20002012448	1764.508	1764.702	-0.194	-0.003428	0.6351	
YER096W	0.003542	10762	20000195552	2296.640	2315.235	-18.595	0.06655	1.08	
YER098W	0.001541	14589	20000278800	3634.420	3606.117	28.303	0.05374	2.952	
YER099C	0.1034	7007	20001942970	1371.528	1363.626	7.903	-0.02373	0.2865	
YER100W	0.1265	5286	20006769707	1062.859	1062.864	-0.005	0.01443	0.1966	
YER101C	0.008751	8823	20000330986	1887.496	1886.797	0.699	-0.02932	0.6773	
YER102W	6.546	4465	20005426379	845.475	836.220	9.255	-0.04653	0.1105	
YER103W	0.06874	14358	20000225740	2966.418	2976.659	-10.241	-0.007843	1.577	
YER104W	0.006271	4195	20025821951	875.403	878.952	-3.549	-0.0008844	0.1509	
YER105C	0.03692	29272	20000038410	7917.741	7834.790	82.952	0.08259	15.15	
YER106W	0.004259	5368	20001913828	1294.486	1295.222	-0.736	0.001401	0.3833	
YER107C	0.113	7670	20000976277	1581.448	1574.938	6.510	-0.05285	0.3919	
YER110C	0.1394	24311	20000008926	5855.971	5702.463	153.508	-0.1578	6.984	
YER111C	0.005851	20892	20000404640	5698.091	5665.243	32.849	-0.00198	8.942	
YER112W	0.1662	3344	20004482558	782.470	782.406	0.064	0.004377	0.08042	
YER113C	0.01515	14289	20001112635	3309.239	3301.359	7.881	-0.01011	2.589	
YER114C	0.01568	22030	20001462399	5439.811	5401.410	38.402	0.0297	6.793	
YER115C	0.01398	3909	20013514840	808.090	804.182	3.908	-0.001333	0.1337	
YER116C	0.002888	5605	20012148173	1172.477	1167.873	4.604	-0.03832	0.2683	
YER117W	7.78	3154	20000334888	569.812	571.043	-1.231	0.0181	0.06082	
YER118C	0.06962	7819	20000922939	1592.268	1588.002	4.267	-0.04083	0.4113	
YER119C	0.02237	10342	20001815190	2005.456	2007.806	-2.351	0.04021	0.9502	
YER120W	0.4661	5171	20003856869	1046.528	1034.516	12.011	-0.0255	0.1952	
YER122C	0.1191	9674	20002705776	2198.126	2196.608	1.518	-0.03779	0.9654	
YER123W	0.014	10291	20002472927	2371.258	2352.940	18.319	-0.003387	0.9826	
YER124C	0.03509	11038	20000207314	2604.185	2585.398	18.787	-0.07114	1.338	
YER125W	0.04304	17370	20007175370	3899.164	3953.148	-53.984	-0.01194	3.369	
YER126C	0.2481	5742	20014642643	1121.231	1117.016	4.216	0.01384	0.2522	
