ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YFL001W	0.02648	8905	20000187513	1970.975	1966.776	4.199	0.008471	0.8111	
YFL002C	0.1002	12656	20000860876	2784.329	2793.065	-8.736	0.03396	1.618	
YFL003C	0.003203	17868	20001830965	4308.839	4280.223	28.616	-0.06663	4.026	
YFL004W	0.1016	17084	20005238148	4066.469	4057.129	9.340	0.004601	4.02	
YFL005W	0.1299	4316	20004725083	903.715	909.458	-5.742	0.024	0.1589	
YFL007W	0.0257	43683	20000117121	14801.611	14745.948	55.663	0.1946	61.57	
YFL008W	0.009936	23814	20000251078	6590.023	6574.410	15.613	-0.04332	11.21	
YFL009W	0.02353	16782	20000582645	3783.182	3752.823	30.358	0.06887	3.012	
YFL010C	0.3787	4561	20003206173	890.254	885.682	4.573	0.0008147	0.09739	
YFL011W	0.002485	11950	20004298392	2468.748	2447.159	21.589	-0.1032	1.065	
YFL012W	0.004353	2962	20002975778	618.775	613.140	5.634	-0.0354	0.0681	
YFL013C	0.01955	14280	20001198610	3262.743	3238.222	24.522	-0.05474	2.54	
YFL014W	0.1265	2296	20015101886	448.981	450.485	-1.504	0.01628	0.03401	
YFL016C	0.08011	10599	20002432545	2290.569	2294.663	-4.094	0.01829	0.9515	
YFL017C	0.09292	3064	20002046353	663.501	664.394	-0.894	0.01641	0.08024	
YFL017WA	0.2468	1683	20008931549	318.520	318.436	0.083	0.03685	0.01914	
YFL018C	0.3689	10821	20002409034	2219.768	2229.275	-9.507	0.008194	0.8212	
YFL020C	0.05192	2964	20006714724	505.152	504.893	0.259	-0.01933	0.04365	
YFL021W	0.02803	10828	20001663672	2280.596	2303.960	-23.364	0.0278	1.368	
YFL022C	0.3936	10359	20001817395	2262.797	2278.891	-16.094	0.06236	1.236	
YFL023W	0.03543	15074	20003392681	3859.249	3830.593	28.656	0.02428	2.9	
YFL024C	0.006863	16247	20000788224	4079.510	4053.517	25.993	-0.04323	4.105	
YFL025C	0.006451	21162	20000475841	5236.145	5256.417	-20.272	-0.02136	7.425	
YFL026W	0.08655	9519	20004122749	1921.648	1914.779	6.869	0.04373	0.7883	
YFL027C	0.01523	10152	20000680065	2260.545	2206.550	53.994	-0.1399	1.083	
YFL028C	0.1277	6100	20012046405	1238.333	1247.358	-9.025	0.01891	0.3066	
YFL029C	0.02125	7096	20002284280	1610.317	1580.273	30.043	-0.08578	0.4056	
YFL030W	0.006571	8601	20000166274	1686.463	1685.886	0.577	-0.0005296	0.4702	
YFL031W	0.05101	5137	20000466938	1009.466	1013.751	-4.285	0.02284	0.2673	
YFL033C	0.01016	37103	20000091929	10968.167	11181.903	-213.736	0.07884	34.75	
YFL034CA	0.09215	2499	20007821570	505.080	504.336	0.744	-0.003041	0.0388	
YFL034W	0.004962	22544	20000247107	5568.211	5630.149	-61.938	0.2002	6.793	
YFL036W	0.01744	28659	20000025063	7608.026	7587.318	20.708	0.09894	15.02	
YFL037W	0.3775	9527	20002624452	2041.563	2016.571	24.992	-0.06207	0.7114	
YFL038C	1.074	4091	20014447551	869.421	870.177	-0.756	0.02802	0.157	
YFL039C	2.196	8021	20005240696	1635.047	1644.642	-9.595	0.0127	0.5504	
YFL040W	0.001677	11283	20002423819	2439.613	2432.558	7.056	-0.01611	1.038	
YFL041W	0.04401	12827	20002480272	2876.868	2901.621	-24.753	0.07515	1.923	
YFL042C	0.009417	13401	20002517846	3158.999	3153.583	5.416	0.01571	2.029	
YFL044C	0.03999	6039	20002220929	1291.760	1284.209	7.550	-0.008672	0.2643	
YFL045C	1.248	5306	20012490849	1077.920	1071.410	6.510	-0.03502	0.1714	
YFL046W	0.02777	4071	20027435868	876.736	885.819	-9.083	0.08063	0.2267	
YFL047W	0.03356	13831	20001904761	3388.034	3337.020	51.014	-0.08159	2.612	
YFL048C	0.1012	9035	20000734216	1964.865	1985.271	-20.407	0.02125	0.934	
YFL049W	0.01363	12736	20000089318	2886.935	2900.531	-13.596	0.07321	1.906	
YFL050C	0.0009351	17943	20001434872	4217.993	4168.955	49.039	-0.1421	3.68	
YFL051C	0.009142	3350	20013661948	665.478	672.905	-7.427	0.0476	0.1022	
YFL052W	0.002021	9523	20001332896	2069.233	2076.852	-7.619	0.009885	1.046	
YFL053W	0.002367	13954	20006280171	2710.856	2702.824	8.032	0.02323	1.25	
YFL054C	0.007124	14138	20002365211	2993.021	2968.032	24.989	-0.02036	1.49	
YFL055W	0.01123	12770	20005396522	2549.829	2536.407	13.422	0.01436	1.209	
YFL056C	0.001719	4444	20004340516	903.647	895.581	8.066	-0.02456	0.2054	
YFL057C	0.1799	3231	20001651098	634.502	635.438	-0.936	0.02874	0.07574	
YFL058W	0.007974	7049	20003410004	1471.406	1471.635	-0.229	0.002605	0.3932	
YFL059W	0.01543	6642	20002587283	1284.726	1277.972	6.754	-0.004627	0.3303	
YFL060C	0.004107	4564	20007705724	938.139	932.879	5.260	-0.02516	0.1425	
YFL061W	0.003734	5057	20001088426	951.425	951.346	0.079	-0.008674	0.1728	
YFL062W	0.2311	7236	20002466761	1651.715	1662.466	-10.751	0.0126	0.6356	
YFL064C	0.007863	3420	20007602526	725.305	726.002	-0.697	-0.0412	0.1008	
YFL065C	0.01107	2091	20000294206	421.658	420.738	0.920	-0.03475	0.03155	
YFL066C	0.01032	8384	20000568813	1738.610	1720.930	17.680	-0.01709	0.5272	
YFL067W	0.003701	4108	20012918422	738.800	735.774	3.026	0.02334	0.07792	
YFL068W	0.008833	3571	20003431958	670.041	670.372	-0.331	0.02557	0.1041	
YFR001W	0.1048	4270	20007893132	859.260	855.442	3.817	-0.04262	0.1176	
YFR002W	0.0309	17057	20000589607	4103.743	4096.004	7.739	-0.02904	4.094	
YFR003C	0.0754	2947	20001068329	649.236	647.096	2.140	-0.004942	0.07908	
YFR004W	0.4125	6168	20002948267	1308.588	1306.768	1.819	-0.03826	0.3314	
YFR005C	0.01685	8828	20002181898	1993.554	1984.843	8.711	0.007642	0.7766	
YFR006W	0.1808	10701	20001946620	2401.087	2409.288	-8.202	-0.02113	1.206	
YFR007W	0.02	7319	20001071294	1532.391	1536.026	-3.635	0.01973	0.4481	
YFR008W	0.006522	4226	20004751297	943.149	947.100	-3.951	0.06504	0.2678	
YFR009W	0.1521	15639	20001060770	3631.523	3668.359	-36.837	0.1171	3.469	
YFR010W	0.1347	9679	20000252392	2246.982	2240.144	6.838	0.02094	0.9489	
YFR011C	0.06745	3313	20002035273	704.859	709.469	-4.610	-0.00562	0.1196	
YFR012W	0.007801	4701	20000680602	853.109	855.460	-2.351	0.007146	0.1867	
YFR013W	0.01673	15833	20001776084	3813.551	3790.931	22.620	0.04124	3.067	
YFR014C	0.0113	9245	20005301451	1985.465	1976.975	8.489	-0.04382	0.9326	
YFR015C	0.004561	14823	20000343431	3406.694	3363.286	43.408	0.09148	2.334	
YFR016C	0.01865	23759	20002593175	6645.880	6545.958	99.922	0.01938	9.107	
YFR017C	0.01017	4200	20001879399	821.235	818.187	3.048	-0.01196	0.1127	
YFR018C	0.04153	7999	20000624558	1595.652	1586.198	9.455	-0.004406	0.5082	
YFR019W	0.0006267	46101	20000051407	16383.913	16108.986	274.926	0.02781	69.04	
YFR021W	0.01309	10741	20000689089	2271.884	2265.254	6.631	0.08355	1.109	
YFR022W	0.002932	16390	20000464409	3531.823	3562.893	-31.070	0.04421	3.242	
YFR023W	0.004109	11528	20003462810	2819.271	2841.178	-21.907	0.07526	1.645	
YFR024CA	0.1618	10527	20004167527	2031.533	2043.639	-12.106	0.006971	0.7848	
YFR025C	0.02502	6535	20007400706	1448.651	1444.630	4.021	-0.0319	0.4483	
YFR026C	0.009861	3483	20010456397	709.174	711.355	-2.180	0.06516	0.1069	
YFR027W	0.005188	5816	20007227235	1206.176	1199.525	6.650	-0.01881	0.2615	
YFR028C	0.06741	11511	20004447694	2496.761	2499.265	-2.504	-0.02163	1.312	
YFR029W	0.008298	14211	20000850741	3189.919	3171.658	18.261	-0.04892	2.177	
YFR030W	0.02255	22745	20000078832	5226.723	5213.890	12.833	-0.07345	5.824	
YFR031C	0.02136	23745	20001051064	6245.694	6251.997	-6.303	0.01804	10.17	
YFR031CA	7.971	5965	20005631214	1076.436	1078.216	-1.781	-0.02088	0.2089	
YFR032C	0.001018	6438	20002403293	1239.102	1229.852	9.250	-0.06816	0.2807	
YFR033C	0.4616	2409	20003645541	610.297	613.614	-3.317	0.03735	0.09669	
YFR034C	0.02059	6775	20000660199	1362.654	1361.614	1.040	0.0394	0.4276	
YFR035C	0.01119	2481	20014715962	471.729	471.358	0.371	-0.01311	0.04624	
YFR036W	0.06019	2270	20014939120	512.866	512.673	0.193	-0.00309	0.043	
YFR037C	0.06922	11014	20001573521	2530.698	2538.522	-7.824	-0.01161	1.514	
YFR038W	0.004566	17164	20000190562	4150.258	4164.356	-14.099	-0.003583	4.186	
YFR039C	0.02918	9985	20001846012	2284.305	2273.438	10.868	-0.04102	1.171	
YFR040W	0.00406	18872	20001906249	5082.098	5063.548	18.551	0.0541	6.236	
YFR041C	0.06033	5644	20002566115	1267.493	1257.676	9.817	-0.02019	0.3038	
YFR042W	0.03858	4249	20011162621	841.201	844.448	-3.248	0.002165	0.2022	
YFR043C	0.03289	4527	20007485400	1005.974	997.356	8.618	-0.03742	0.1576	
YFR044C	0.8081	10428	20001139699	2136.445	2133.027	3.418	-0.02858	0.9208	
YFR045W	0.01388	6737	20000056515	1339.746	1324.522	15.225	-0.04008	0.3156	
YFR046C	0.008957	7316	20000932821	1601.335	1567.313	34.022	-0.06251	0.5105	
YFR047C	0.1186	6098	20002924312	1267.834	1253.814	14.020	-0.0316	0.2233	
YFR048W	0.01115	14024	20001985905	3098.194	3091.878	6.316	-0.03453	2.07	
YFR049W	0.1278	2665	20001698651	509.656	509.124	0.531	0.006552	0.03693	
YFR050C	0.3114	5719	20011431241	1131.125	1145.888	-14.763	0.07923	0.2577	
YFR051C	0.2168	11607	20000054662	2497.548	2488.337	9.212	-0.007506	1.294	
YFR052W	0.1062	5139	20005048182	1170.223	1166.374	3.849	0.02539	0.2846	
YFR053C	0.3645	10325	20013139257	2175.570	2159.417	16.153	-0.006587	0.8286	
YFR055W	0.02542	7779	20003381170	1475.371	1477.513	-2.142	0.009802	0.4071	
YFR057W	0.007188	3007	20008173058	627.455	626.044	1.411	-0.00979	0.06683	
YGL001C	0.2298	7401	20000480126	1507.492	1506.611	0.881	-0.02419	0.4328	
YGL002W	0.03288	4259	20002142470	910.978	912.254	-1.277	-0.03231	0.2034	
YGL003C	0.007104	12518	20000186972	2594.378	2584.763	9.615	0.004259	1.397	
YGL004C	0.03609	8525	20000605981	1845.155	1841.069	4.086	0.04946	0.656	
YGL005C	0.01137	5674	20006217322	1192.392	1215.957	-23.565	0.1475	0.3306	
YGL006W	0.02538	24921	20000276226	6157.128	6274.673	-117.545	0.08841	9.6	
YGL008C	5.539	20895	20000238150	4502.178	4457.355	44.823	-0.1428	3.918	
YGL009C	0.3445	16659	20002728638	3751.950	3713.635	38.315	0.005315	2.718	
YGL010W	0.008671	3815	20004620023	737.163	735.262	1.901	0.01723	0.151	
YGL011C	0.2121	5399	20000302093	1067.022	1065.180	1.842	-0.01301	0.1815	
YGL012W	0.8416	9345	20000019066	2109.955	2093.279	16.675	-0.02797	0.8555	
YGL013C	0.01586	20865	20000689919	5549.705	5429.337	120.368	-0.01651	6.567	
YGL014W	0.01026	18642	20002346755	4369.051	4418.260	-49.208	0.07387	4.827	
YGL015C	0.01557	2533	20010599133	538.039	540.269	-2.231	0.02028	0.06967	
YGL016W	0.02947	21756	20000813422	5573.001	5645.348	-72.347	0.01418	8.595	
YGL017W	0.01577	9803	20005445502	2267.228	2246.835	20.393	-0.04351	1.036	
YGL018C	0.01086	3592	20018798358	772.759	774.205	-1.446	-0.003823	0.1153	
YGL019W	0.1448	5306	20014290611	1189.418	1185.235	4.183	-0.02336	0.2814	
YGL020C	0.1872	4748	20010440270	998.432	988.337	10.096	-0.04093	0.2152	
YGL021W	0.01445	15949	20001141600	3711.453	3617.409	94.044	-0.1064	3.182	
YGL022W	0.1937	15531	20002257362	3362.334	3426.513	-64.179	0.1027	2.55	
YGL023C	0.03544	12752	20000297106	2927.686	2920.836	6.851	-0.03943	1.684	
YGL025C	0.01424	8221	20001600400	1738.583	1748.291	-9.708	-0.006641	0.7251	
YGL026C	0.5597	16083	20000261520	3338.290	3336.190	2.100	-0.005203	2.58	
YGL027C	0.06612	16131	20001302362	4058.643	4002.659	55.984	-0.03077	3.127	
YGL028C	0.05184	12568	20004054882	2475.768	2452.865	22.903	-0.03524	1.085	
YGL029W	0.2326	2338	20002411545	498.752	499.164	-0.412	0.01351	0.03214	
YGL030W	3.485	2352	20001763108	433.692	434.801	-1.109	0.004985	0.05023	
YGL031C	5.969	3283	20006736144	646.148	645.777	0.371	-0.01371	0.06385	
YGL032C	0.07029	1997	20000098408	359.395	357.997	1.399	-0.01534	0.01659	
YGL033W	0.03233	4207	20002443940	923.839	923.753	0.086	0.02397	0.2215	
YGL035C	0.02405	10893	20005478644	2321.855	2316.065	5.790	0.0003339	1.59	
YGL036W	0.01422	18343	20002191729	4518.594	4531.804	-13.210	0.08779	5.023	
YGL037C	0.5766	4339	20010145707	907.914	905.761	2.152	-0.0228	0.1194	
YGL038C	0.03488	9633	20003710495	2121.179	2154.770	-33.591	0.1017	0.8169	
YGL039W	0.05743	7186	20006495755	1515.634	1510.387	5.247	0.01245	0.5077	
YGL040C	0.2341	7665	20002553784	1477.003	1472.274	4.729	-0.02814	0.3447	
YGL043W	0.04897	6158	20001226997	1327.558	1328.960	-1.402	-0.003036	0.3894	
YGL044C	0.06575	5920	20008428318	1280.791	1281.806	-1.015	0.0245	0.406	
YGL045W	0.007256	11488	20000018261	2498.107	2504.310	-6.203	0.09997	1.441	
YGL047W	0.03816	4342	20007943707	854.324	850.088	4.236	-0.01878	0.1502	
YGL048C	0.3521	8845	20000084609	1808.649	1792.727	15.921	0.02493	0.6486	
YGL049C	0.01999	18352	20000254441	4545.249	4548.820	-3.570	0.01162	4.582	
YGL050W	0.03478	5535	20003751020	1169.586	1172.929	-3.342	0.004497	0.3562	
YGL051W	0.007268	4988	20003621145	993.589	991.709	1.880	-0.02615	0.1808	
YGL053W	0.006031	4721	20007896275	1004.753	1001.816	2.937	-0.02213	0.1793	
YGL054C	0.1426	2933	20001482475	570.512	574.306	-3.794	-0.003819	0.06557	
YGL055W	0.5647	10334	20000271439	2275.123	2290.641	-15.518	0.01482	0.9441	
YGL056C	0.03836	11631	20001989101	2389.587	2397.174	-7.587	-0.014	1.369	
YGL057C	0.01415	5957	20002367063	1223.174	1223.865	-0.691	-0.02426	0.2721	
YGL058W	0.1486	3374	20001537652	715.766	711.592	4.174	-0.02843	0.05284	
YGL059W	0.002873	9714	20003778499	2208.473	2204.851	3.621	-0.02218	1.139	
YGL060W	0.02292	13195	20003257102	2987.018	2988.236	-1.218	-0.01014	2.207	
YGL061C	0.01502	5126	20005362777	1050.428	1047.853	2.575	-0.01563	0.197	
YGL062W	0.06784	26576	20001262191	6307.856	6261.054	46.802	-0.01721	8.421	
YGL063W	0.001778	8003	20000774537	1643.757	1631.952	11.805	0.005177	0.5954	
YGL064C	0.004933	12276	20000089441	2592.404	2571.380	21.024	0.008094	1.612	
YGL065C	0.02227	10027	20000610567	2253.447	2254.917	-1.470	0.0226	1.002	
YGL066W	0.008658	13121	20001084400	3132.037	3113.331	18.706	-0.002096	2.331	
YGL067W	0.03345	7905	20002867076	1672.368	1675.058	-2.691	-0.01955	0.5336	
YGL068W	0.1845	4414	20000984425	811.806	813.989	-2.183	0.002306	0.09908	
YGL070C	0.1547	2585	20006844027	505.842	504.075	1.767	-0.03291	0.04717	
YGL071W	0.01562	13962	20000864692	3260.317	3252.088	8.229	0.02015	2.483	
YGL073W	0.01061	16416	20001419755	3989.040	4028.762	-39.722	0.04429	3.379	
YGL075C	0.001837	7869	20008221381	1687.361	1700.359	-12.998	0.009824	0.602	
YGL076C	3.123	5216	20002537445	1033.349	1030.672	2.677	-0.02759	0.1646	
YGL077C	0.1916	12244	20000260759	2550.910	2562.509	-11.599	0.0134	1.332	
YGL078C	0.4686	11007	20001031297	2371.691	2357.084	14.607	-0.03204	1.157	
YGL079W	0.03194	4206	20000893756	916.284	915.750	0.534	-0.0415	0.1703	
YGL080W	0.1413	2705	20012412123	538.568	537.036	1.531	-0.01907	0.04901	
YGL081W	0.007746	6367	20000679586	1387.297	1389.192	-1.895	0.013	0.494	
YGL082W	0.06738	7773	20000125672	1676.458	1667.783	8.676	-0.0001933	0.4798	
YGL083W	0.01151	16776	20000086525	3952.469	3892.578	59.891	-0.04862	3.845	
YGL084C	0.06058	11845	20003909897	2532.653	2526.307	6.346	-0.04158	1.232	
YGL085W	0.01168	5567	20008960669	1167.963	1176.643	-8.680	0.02955	0.2653	
YGL086W	0.01382	13650	20001043398	3633.280	3608.303	24.977	0.0259	3.633	
YGL087C	0.1759	2787	20010351929	570.451	568.782	1.669	-0.03586	0.07321	
YGL089C	0.02492	2612	20001892305	499.064	496.487	2.577	0.0007775	0.0373	
YGL090W	0.003285	7966	20003285767	1861.753	1871.956	-10.203	0.04873	0.788	
YGL091C	0.08711	6842	20008213206	1412.282	1413.329	-1.047	-0.002035	0.3956	
YGL092W	0.04204	27960	20000146102	7100.311	7227.401	-127.090	0.01758	13.11	
YGL093W	0.01506	18025	20002746300	4587.415	4593.322	-5.907	0.03801	5.707	
YGL094C	0.009444	23379	20000541765	5849.733	5851.029	-1.296	0.007219	8.692	
YGL095C	0.01824	11572	20003658766	2647.200	2628.799	18.401	-0.05447	1.477	
YGL096W	0.006653	5957	20000357989	1184.940	1177.562	7.377	-0.03386	0.2476	
YGL097W	0.1593	10109	20004033926	2154.101	2160.660	-6.559	0.05844	0.8744	
YGL098W	0.006518	4951	20014666526	1031.563	1043.999	-12.436	5.3e-05	0.2349	
YGL099W	0.1129	13355	20003346592	2955.201	3008.495	-53.294	0.1309	1.696	
YGL100W	0.06882	7008	20000725401	1513.043	1512.324	0.719	-0.03735	0.5172	
YGL101W	0.06413	3988	20001010866	903.276	904.208	-0.932	-0.03604	0.1469	
YGL103W	5.191	3279	20000537330	623.110	620.136	2.974	0.00813	0.06039	
YGL104C	0.01925	10253	20003147308	2196.070	2170.446	25.623	-0.03812	0.9022	
YGL105W	0.6379	7664	20006135953	1626.107	1634.852	-8.745	-0.005821	0.3977	
YGL106W	0.3742	3080	20004168293	618.775	619.144	-0.369	-0.01069	0.06074	
YGL107C	0.02466	12801	20002557235	3005.228	3038.634	-33.406	0.09744	2.177	
YGL108C	0.0233	2793	20024225923	582.622	581.707	0.915	-0.00238	0.05213	
YGL110C	0.005614	12880	20002756544	2928.937	2886.630	42.307	-0.02776	1.572	
YGL111W	0.06295	9593	20000285976	2049.693	2043.524	6.169	-0.04352	0.7933	
YGL112C	0.07039	11456	20000186422	2357.594	2326.454	31.140	-0.02251	1.127	
YGL113W	0.0205	13912	20001251060	3194.241	3214.728	-20.487	0.1191	2.733	
YGL114W	0.0623	16098	20000107151	3495.204	3450.191	45.013	-0.0239	2.675	
YGL115W	0.09921	6896	20005196357	1396.307	1400.109	-3.802	0.0469	0.4211	
YGL116W	0.01017	13321	20001819808	2835.678	2818.654	17.023	-0.0209	1.698	
YGL117W	0.02517	5180	20001480099	1131.090	1135.271	-4.181	0.01726	0.3413	
YGL119W	0.02898	10493	20008487634	2276.763	2276.809	-0.046	0.04693	1.27	
YGL120C	0.1773	16605	20000262731	3696.895	3615.217	81.678	-0.1579	2.899	
YGL121C	0.01898	2728	20003191941	525.913	520.745	5.168	-0.05019	0.05536	
YGL122C	0.1765	10813	20006368020	2387.366	2386.211	1.155	-0.02858	1.067	
YGL123W	4.531	6167	20001014965	1079.454	1084.098	-4.644	-0.001709	0.236	
YGL124C	0.005194	13286	20001983609	3005.826	3036.072	-30.245	0.05521	2.526	
YGL125W	0.01249	12155	20001532878	2760.435	2756.429	4.006	0.02948	1.747	
YGL126W	0.1788	8858	20000900682	1670.556	1674.980	-4.424	-0.01943	0.6745	
YGL127C	0.07826	2478	20004566375	527.642	528.338	-0.696	0.01382	0.06545	
YGL128C	0.01534	5742	20000379103	1205.485	1216.313	-10.828	0.02814	0.3918	
YGL129C	0.01977	10113	20000227123	2204.607	2185.781	18.826	-0.03018	1.245	
YGL130W	0.08025	9271	20001720443	2039.478	2050.530	-11.052	0.0328	0.8834	
YGL131C	0.002956	26657	20000018154	7771.960	7705.197	66.762	-0.09726	13.33	
YGL133W	0.005664	24756	20001219852	6796.320	6874.083	-77.763	-0.0001165	11.62	
YGL134W	0.002559	8596	20001160021	1951.820	1921.374	30.446	0.005142	0.9007	
YGL135W	4.938	4604	20000725487	919.850	917.040	2.810	0.01701	0.1884	
YGL136C	0.02513	6397	20010191109	1385.576	1382.178	3.397	0.02875	0.355	
YGL137W	0.1897	18687	20000581786	4342.620	4380.957	-38.337	0.03032	4.262	
YGL138C	0.003546	6413	20000876404	1496.048	1485.257	10.790	-0.0439	0.4288	
YGL139W	0.03549	16744	20001190840	3881.686	3844.677	37.010	-0.05465	3.327	
YGL140C	0.01382	25626	20000451999	6559.264	6461.058	98.205	-0.08557	9.627	
YGL141W	0.008177	18542	20000255496	4521.104	4439.256	81.848	-0.06959	4.694	
YGL142C	0.01169	12694	20002709356	2852.404	2841.496	10.908	-0.03179	1.859	
YGL143C	0.01254	8851	20000072065	1838.272	1833.493	4.779	0.01841	0.7322	
YGL144C	0.002519	14245	20000037017	3188.626	3185.680	2.946	0.018	1.744	
YGL145W	0.008139	13936	20008937708	3323.195	3323.459	-0.265	0.03477	3.197	
YGL146C	0.001537	6414	20001624967	1349.551	1337.846	11.705	0.005579	0.3598	
YGL147C	1.675	4042	20002109122	799.426	794.509	4.917	-0.04195	0.09577	
YGL148W	0.8332	8266	20002271705	1638.372	1650.132	-11.760	0.02276	0.5484	
YGL150C	0.005001	28753	20000515253	8425.772	8524.424	-98.652	-0.0009013	18.57	
YGL151W	0.01715	22954	20002743534	5934.084	5864.649	69.435	-0.08553	7.966	
YGL153W	0.03564	6576	20001356210	1480.622	1472.210	8.413	0.03819	0.371	
YGL154C	0.01531	5444	20009734877	1170.367	1168.971	1.397	0.04166	0.36	
YGL155W	0.0197	7474	20001865977	1649.634	1649.997	-0.363	0.02525	0.6129	
YGL156W	0.004293	21450	20000808344	5519.692	5624.707	-105.015	0.1268	7.153	
YGL157W	0.1293	7130	20002012949	1492.827	1497.326	-4.499	-0.01023	0.385	
YGL158W	0.007747	10220	20001317867	2271.392	2287.949	-16.557	-0.03407	1.068	
YGL159W	0.02826	7358	20006117850	1628.229	1624.214	4.016	0.06604	0.6387	
YGL160W	0.0168	11932	20001392804	2619.410	2619.226	0.184	0.06561	1.559	
YGL161C	0.1985	6462	20001528257	1342.852	1348.603	-5.751	0.02848	0.4644	
YGL162W	0.008367	6695	20003632772	1289.095	1285.043	4.052	0.01425	0.2941	
YGL163C	0.00626	18860	20000264829	4509.772	4454.238	55.534	0.01744	4.452	
YGL164C	0.03101	8697	20005199709	1953.824	1964.900	-11.075	0.05845	0.9044	
YGL166W	0.04932	4808	20003478932	953.341	954.316	-0.975	0.01213	0.2173	
YGL167C	0.04655	20498	20000094096	4740.964	4751.581	-10.617	0.02243	5.254	
YGL168W	0.1018	2134	20001860691	454.243	453.172	1.070	-0.02138	0.03947	
YGL169W	0.01013	9937	20002338405	1877.440	1902.258	-24.818	0.04178	0.8014	
YGL170C	0.003615	7858	20005439415	1832.933	1843.956	-11.023	0.1014	0.8287	
YGL171W	0.1117	11454	20003677425	2571.870	2575.768	-3.898	-0.01995	1.129	
YGL172W	0.1371	10295	20001137430	2105.403	2123.981	-18.578	0.0188	1.137	
YGL173C	0.07272	30616	20000200533	8815.650	8712.688	102.961	-0.1427	17.83	
YGL174W	0.02239	5047	20004204293	1132.869	1131.503	1.366	0.01059	0.2186	
YGL175C	0.0007666	6936	20000777875	1492.191	1494.870	-2.680	-0.04749	0.4635	
YGL176C	0.001184	11178	20000110935	2530.212	2530.033	0.179	0.03383	1.432	
YGL178W	0.0277	17571	20002199739	4164.107	4239.835	-75.728	0.1229	4.061	
YGL179C	0.01619	12158	20000976474	2576.029	2552.002	24.027	-0.05043	1.337	
YGL180W	0.001262	18386	20001615546	4422.835	4481.238	-58.402	0.003732	5.153	
YGL181W	0.1106	7835	20000957655	1742.861	1734.257	8.603	-0.09915	0.6554	
YGL183C	0.008862	3821	20002874110	925.868	924.088	1.780	0.0001935	0.143	
YGL184C	0.005068	10048	20000423330	2093.194	2064.031	29.163	-0.06488	0.946	
YGL185C	0.02381	7976	20000187712	1663.242	1667.552	-4.310	0.0393	0.6443	
YGL186C	0.1895	12434	20004624239	2633.862	2636.971	-3.109	-0.008256	1.333	
YGL187C	0.1235	3501	20004546984	643.667	648.679	-5.013	0.03361	0.08155	
YGL189C	5.058	2630	20015073400	491.952	492.472	-0.520	0.0009881	0.03464	
YGL190C	0.01651	9894	20005221043	2369.731	2344.239	25.492	-0.05488	0.9303	
YGL191W	0.2914	2499	20006229707	533.699	534.120	-0.420	0.01155	0.04456	
YGL192W	0.0004189	12017	20001104221	2773.544	2795.792	-22.247	0.097	1.825	
YGL194C	0.006763	9134	20000146569	2016.353	2020.546	-4.194	0.03315	0.8454	
YGL195W	0.05833	58874	20000070523	21460.227	21915.743	-455.517	0.389	143.2	
YGL196W	0.0597	8893	20000604819	1889.303	1904.810	-15.507	0.003903	0.8871	
YGL197W	0.003024	31586	20002664110	8514.070	8758.061	-243.991	0.1977	21.06	
YGL198W	0.1703	5383	20008375866	1002.194	997.455	4.739	-0.009676	0.2272	
YGL200C	0.4366	4246	20009372420	857.087	853.835	3.253	-0.005272	0.1379	
YGL201C	0.01598	21599	20001116852	5137.537	5233.732	-96.196	0.006762	6.065	
YGL202W	0.6253	10824	20000654392	2266.850	2248.240	18.611	-0.00681	1	
YGL203C	0.06329	13543	20002992775	3391.483	3385.513	5.970	0.01669	2.22	
YGL205W	0.00151	15896	20000463315	3562.265	3540.963	21.303	-0.03998	2.704	
YGL206C	0.05907	34814	20000202733	9656.606	9719.486	-62.880	-0.1135	23.82	
YGL207W	0.08816	20606	20008258466	5340.053	5279.760	60.293	0.04742	6.059	
YGL208W	0.01442	8725	20001702872	1841.207	1828.178	13.029	-0.01676	0.6983	
YGL209W	0.05586	8215	20005060738	1675.450	1696.224	-20.774	0.04443	0.6452	
YGL210W	0.07807	4464	20001844920	939.753	932.539	7.214	-0.03219	0.1464	
YGL211W	0.0295	7794	20002827402	1561.832	1570.743	-8.910	0.03255	0.4451	
YGL212W	0.004751	6776	20001656633	1371.643	1377.333	-5.690	0.00778	0.4235	
YGL213C	0.06262	8252	20001592545	1747.253	1736.522	10.730	-0.02398	0.6777	
YGL215W	0.01264	9145	20001868914	2021.567	1985.044	36.524	-0.0801	0.7322	
YGL216W	0.01109	17025	20000088254	4010.033	3912.757	97.276	-0.04967	3.478	
YGL219C	0.03338	9475	20003704336	2061.034	2072.103	-11.069	0.04577	1.112	
YGL220W	0.3107	2321	20000176062	499.240	496.291	2.948	-0.006787	0.03716	
YGL221C	0.2663	6266	20000625943	1231.022	1228.750	2.271	-0.01194	0.2722	
YGL222C	0.005366	3685	20001860772	736.398	734.412	1.987	0.009869	0.1273	
YGL223C	0.01679	8456	20001812686	1839.196	1867.127	-27.931	0.01628	1.043	
YGL224C	0.03808	5991	20000861303	1191.765	1194.452	-2.688	-0.0006707	0.2667	
YGL225W	0.8227	7411	20005154259	1464.559	1458.582	5.977	-0.03066	0.5164	
